CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,CLV,Segment
708,1,19,7,112615.86,1,1,1,4491.77,0,False,True,108192.16177510636,Medium Value
521,0,22,10,0.0,1,1,1,101311.95,0,False,True,91154.67427146574,Low Value
636,0,24,9,0.0,2,0,1,38830.72,0,False,False,113751.0826359766,Medium Value
529,0,31,5,0.0,2,1,0,26817.23,0,False,False,61146.780735531574,Low Value
757,1,28,3,75381.15,1,1,1,199727.72,0,False,False,77892.3223187649,Low Value
767,0,24,5,0.0,2,1,1,67445.85,0,False,True,105922.64815794193,Medium Value
525,1,33,5,0.0,2,1,0,161002.29,0,False,True,60195.00999661953,Low Value
759,1,38,1,0.0,2,1,0,20778.39,0,False,True,54614.49047474446,Low Value
520,0,45,1,123086.39,1,1,1,41042.4,1,True,False,68304.32328328853,Low Value
738,0,26,3,0.0,2,1,0,67484.16,0,False,False,67310.69142083339,Low Value
548,1,37,4,0.0,1,1,0,121763.68,0,False,True,65336.70177025771,Low Value
535,1,48,9,109472.47,1,1,0,157358.43,1,False,True,85614.6665207131,Low Value
615,1,59,4,155766.05,1,1,1,110275.17,0,False,True,105169.78584363472,Medium Value
850,1,38,7,101985.81,2,0,0,43801.27,0,True,False,139050.82368789995,Medium Value
487,0,34,2,96019.5,1,0,0,9085.0,0,False,False,66564.86156005881,Low Value
731,1,30,7,0.0,2,0,1,143086.09,0,False,False,100747.36088054192,Medium Value
726,0,35,9,0.0,2,0,1,100556.98,0,False,True,120621.38427666685,Medium Value
609,0,35,2,147900.43,1,1,0,140000.29,0,False,False,90893.54335116086,Low Value
714,1,52,4,100755.66,1,1,1,186775.25,0,False,False,111121.33311527193,Medium Value
694,0,35,7,0.0,1,1,0,133570.43,1,False,True,74857.02518320824,Low Value
786,0,33,0,83036.05,1,0,1,154990.58,1,False,False,57300.26006093946,Low Value
698,1,27,6,125427.37,2,0,0,27654.44,0,False,True,105948.71047179124,Medium Value
601,0,46,3,98202.76,1,0,0,137763.93,0,False,False,79238.27214414957,Low Value
769,1,41,1,72509.91,1,1,0,25723.73,0,False,True,75997.91522697246,Low Value
850,1,44,3,140393.65,2,0,1,186285.52,0,True,False,112483.2344377152,Medium Value
646,0,50,5,142644.64,2,1,1,142208.5,1,False,True,82714.16850228196,Low Value
659,0,44,9,23503.31,1,0,1,169862.01,1,False,False,71218.02395255823,Low Value
487,1,33,8,145729.71,1,1,0,41365.85,0,False,True,85035.87729128858,Low Value
740,0,40,2,122295.17,2,1,1,30812.84,0,True,False,106457.18502969234,Medium Value
686,1,39,4,0.0,2,1,0,155023.93,0,False,False,76982.95355355149,Low Value
612,0,36,5,119799.27,2,1,0,159416.58,0,False,True,95815.47243737284,Low Value
655,1,37,8,163708.58,2,0,0,76259.23,0,False,True,112326.85267862388,Medium Value
617,1,34,1,61687.33,2,1,0,105965.25,0,False,False,72287.10834058418,Low Value
674,0,27,4,79144.34,1,0,1,50743.83,0,False,False,103908.69021538206,Medium Value
711,1,32,5,0.0,2,1,1,147720.27,0,False,True,73321.12953780065,Low Value
624,0,27,7,104848.68,1,1,1,167387.36,0,True,False,126263.9135796718,Medium Value
597,1,26,5,0.0,2,0,1,95159.13,0,False,True,97718.03964485992,Low Value
682,1,46,4,0.0,1,1,1,4654.28,0,False,True,81259.19242587953,Low Value
775,1,45,8,0.0,1,1,0,130376.68,0,False,False,91236.82977846025,Low Value
727,0,29,1,146652.01,1,1,1,173486.39,0,False,False,132890.18549591542,Medium Value
629,1,31,6,0.0,2,1,0,93881.75,0,False,False,70810.16541657134,Low Value
684,1,46,0,0.0,2,1,1,36376.97,0,False,False,68657.9377609343,Low Value
549,0,37,1,130622.34,2,1,1,128499.94,0,True,False,102484.99160102369,Medium Value
593,1,69,2,187013.13,2,0,1,105898.69,0,True,False,127999.34613706972,Medium Value
536,1,40,9,0.0,2,1,1,11959.03,0,False,True,117824.84146763574,Medium Value
707,0,36,6,0.0,1,0,0,98810.78,0,False,False,48636.257392831976,Low Value
592,1,41,0,0.0,2,1,0,65906.07,0,False,True,37247.64673401309,Low Value
703,1,44,6,98862.54,1,1,0,151516.7,0,False,False,110964.35043805475,Medium Value
723,0,45,4,0.0,2,1,0,37214.39,0,False,True,79665.01368282507,Low Value
452,1,52,1,98443.14,2,0,0,92033.98,0,True,False,71551.85863819507,Low Value
552,1,42,4,0.0,2,0,0,195692.3,0,False,True,78544.51601344864,Low Value
633,0,47,0,0.0,1,1,1,6342.84,1,False,False,30604.3037099044,Low Value
479,0,23,9,123575.51,1,0,1,95148.28,0,True,False,140538.36930801187,Medium Value
768,1,25,6,0.0,2,1,1,21215.67,0,False,False,95518.74192592128,Low Value
742,1,31,4,105239.1,1,1,1,19700.24,0,False,False,114106.542966471,Medium Value
668,1,56,9,110993.79,1,1,0,134396.64,1,True,False,115334.26972591145,Medium Value
707,1,44,3,0.0,2,1,1,135077.01,0,False,True,91804.2702605696,Low Value
754,1,39,7,157691.98,2,1,0,133600.89,1,False,True,104617.72798953814,Medium Value
544,1,47,5,105245.21,1,0,0,99922.08,1,True,False,68542.90582265175,Low Value
718,1,32,8,0.0,2,1,1,41399.33,0,False,True,97848.60290155337,Low Value
762,1,31,7,117687.35,1,1,1,159344.43,0,False,False,152765.8476662968,High Value
772,1,23,2,0.0,2,1,0,18364.19,0,False,False,61999.42005235178,Low Value
691,0,37,7,123067.63,1,1,1,98162.44,1,True,False,92622.23415729386,Low Value
502,1,45,0,0.0,1,0,0,84663.21,0,False,False,22422.260339759567,Low Value
563,0,34,6,0.0,2,0,0,36536.93,0,False,False,83844.11949927725,Low Value
676,0,41,4,101457.14,1,1,1,79101.67,0,False,False,111410.31495393287,Medium Value
576,1,52,2,100549.43,2,1,1,16644.16,0,False,True,93683.35434303088,Low Value
629,1,35,4,174588.8,2,0,1,158420.14,0,False,True,143067.08574146905,Medium Value
625,1,52,8,121161.57,1,1,0,48988.28,0,False,True,84382.09918144572,Low Value
628,1,45,9,0.0,2,1,1,96862.56,0,False,False,107990.14930087788,Medium Value
471,0,36,5,90063.74,2,1,1,96366.7,0,True,False,114577.59142492035,Medium Value
811,0,45,5,0.0,2,1,1,146123.19,0,False,False,117284.88531471067,Medium Value
504,1,42,3,134936.97,2,0,0,135178.91,0,False,False,88667.68236725574,Low Value
687,0,24,3,110495.27,1,1,0,158615.41,0,False,False,69527.06045437211,Low Value
660,0,37,2,133200.09,1,0,0,71433.88,0,True,False,71928.2448688995,Low Value
548,0,41,4,82596.8,1,0,1,55672.09,0,False,False,74651.16559622096,Low Value
609,1,31,9,103837.75,1,1,1,150218.11,0,True,False,139411.1826931078,Medium Value
659,0,42,2,0.0,1,0,0,162734.31,1,False,True,42581.04394028844,Low Value
526,1,52,8,93590.47,1,0,1,21228.71,1,False,False,87329.07893538596,Low Value
725,1,40,8,104149.66,1,1,0,62027.9,0,True,False,116098.56014822178,Medium Value
519,1,38,1,114141.64,1,1,1,60988.21,1,True,False,62814.68816696281,Low Value
562,0,31,9,117153.0,1,1,1,108675.01,0,True,False,122792.50062759081,Medium Value
482,1,45,7,156353.46,1,1,0,72643.95,1,True,False,75512.27537135486,Low Value
535,1,37,3,175534.78,2,1,1,9241.52,0,False,True,119514.70730346921,Medium Value
561,0,27,9,135637.0,1,1,0,153080.4,1,False,False,69279.95732429162,Low Value
661,0,30,7,0.0,2,1,0,72196.57,0,False,False,82610.91996328808,Low Value
771,1,27,2,0.0,2,1,1,199527.34,0,False,False,84569.08667743146,Low Value
545,1,26,7,0.0,2,0,1,156598.23,0,False,False,106048.2578889345,Medium Value
850,0,33,2,83415.04,1,0,1,74917.64,0,True,False,94075.19875726332,Low Value
601,1,43,3,141859.12,2,1,1,111249.62,0,True,False,118050.09398117091,Medium Value
712,1,38,7,132767.66,2,1,1,59115.77,0,True,False,125269.25923990844,Medium Value
589,0,31,10,110635.32,1,1,0,148218.86,0,False,False,111620.48284186116,Medium Value
600,1,37,8,177657.35,1,1,1,77142.32,0,False,True,145488.59756979396,Medium Value
642,1,41,4,157777.58,1,1,0,67484.6,0,True,False,83501.03850699367,Low Value
575,1,47,9,107915.94,2,1,1,63452.18,1,True,False,109004.23544416888,Medium Value
570,0,57,5,86568.75,1,0,1,103660.31,0,True,False,101422.17781835381,Medium Value
532,1,52,9,137755.76,1,1,0,163191.99,1,True,False,79306.51499658084,Low Value
796,1,30,2,137262.71,2,1,0,62905.29,0,False,False,93767.49474110399,Low Value
833,1,32,6,0.0,1,1,1,44323.22,1,False,True,62396.25898519457,Low Value
642,0,36,6,0.0,2,1,1,97938.59,0,False,True,80060.49138048853,Low Value
655,1,28,10,0.0,2,0,1,126565.21,0,False,False,116221.69298299271,Medium Value
736,1,50,9,116309.01,1,1,0,185360.4,1,True,False,78588.6863160896,Low Value
617,0,34,0,131244.65,2,1,0,183229.02,0,False,False,102575.90711639861,Medium Value
762,1,28,3,125155.83,2,1,1,106024.02,0,True,False,148322.5261446596,Medium Value
703,1,35,5,140691.08,2,1,0,167810.26,0,True,False,105272.83117957815,Medium Value
507,1,41,3,58820.32,2,1,1,138536.09,0,False,False,101245.6275484961,Medium Value
581,0,26,3,105099.45,1,1,1,184520.0,1,True,False,65279.743141415776,Low Value
593,1,31,9,0.0,2,0,1,20492.16,0,False,False,114087.13648557349,Medium Value
648,1,23,9,168372.52,1,1,0,134676.72,0,False,False,108884.2734909774,Medium Value
462,1,34,1,94682.56,2,1,0,138478.2,0,True,False,82801.28590113255,Low Value
596,1,36,2,0.0,2,0,1,125557.95,0,False,True,66018.45039732778,Low Value
627,0,44,5,0.0,2,1,0,82969.61,1,False,False,42898.96933081958,Low Value
494,1,40,7,0.0,2,0,1,158071.69,0,False,False,83158.56429823232,Low Value
627,1,73,0,146329.73,1,0,1,43615.67,0,False,False,103649.15685074906,Medium Value
850,1,37,2,0.0,2,1,0,119969.99,0,False,True,56355.03534672495,Low Value
632,0,49,5,167962.7,1,0,0,140201.21,0,False,False,113485.17551198194,Medium Value
490,1,33,1,0.0,2,1,1,80792.83,0,False,False,62982.536860852,Low Value
715,1,40,7,0.0,1,1,1,141359.11,0,False,False,87560.69593841366,Low Value
679,1,48,8,0.0,2,1,0,23344.94,0,False,False,84034.86848880154,Low Value
619,1,44,3,116967.68,1,1,0,5075.17,1,False,False,44220.06114009382,Low Value
465,0,33,6,0.0,2,1,1,95500.98,0,False,True,90424.44456249064,Low Value
736,1,32,7,0.0,1,0,1,79082.62,0,False,True,105479.31957225293,Medium Value
501,0,34,7,93244.42,1,0,1,199805.63,0,True,False,101195.52537000744,Medium Value
535,0,29,5,0.0,2,0,1,52709.55,0,False,False,98290.10371928614,Low Value
759,0,33,2,0.0,2,1,0,56583.88,0,False,False,78928.52680185341,Low Value
819,1,35,1,0.0,2,0,1,3385.04,0,False,False,64749.54173166347,Low Value
533,1,43,4,80442.06,2,0,1,12537.42,0,True,False,83420.61833891338,Low Value
632,0,35,2,150561.03,2,0,0,64722.61,0,True,False,102993.52360206118,Medium Value
686,1,60,9,0.0,3,1,1,75246.21,1,False,False,88192.95812679753,Low Value
687,0,34,9,125474.44,1,1,0,198929.84,0,False,False,138297.27542995603,Medium Value
667,0,33,4,127076.68,2,1,0,69011.66,0,True,False,102903.62728599798,Medium Value
699,0,25,8,0.0,2,1,1,52404.47,0,False,True,92437.78590357784,Low Value
497,1,37,8,128650.11,2,1,1,163641.53,0,False,True,122305.77786785948,Medium Value
780,0,33,6,145580.61,1,1,1,154598.56,0,False,True,141185.37270908998,Medium Value
652,0,51,3,0.0,1,1,0,173989.47,1,False,False,21569.371110989763,Low Value
477,1,47,9,144900.58,1,1,0,61315.37,1,False,False,84614.72279352514,Low Value
652,0,37,4,0.0,2,1,0,143393.24,0,False,False,80869.36254134978,Low Value
488,0,31,8,97588.6,1,0,0,124210.53,0,False,False,88698.12897683003,Low Value
572,1,24,1,0.0,2,1,1,151460.84,0,False,False,72011.28765511808,Low Value
755,0,38,1,0.0,2,1,0,20734.81,0,False,False,54990.57148212976,Low Value
779,0,24,10,122200.31,2,1,0,43705.56,0,True,False,137092.2033381931,Medium Value
693,0,46,3,151709.33,1,1,0,180736.24,0,False,True,104572.99402612391,Medium Value
530,0,22,7,0.0,2,1,0,104170.48,0,False,True,73885.45442494206,Low Value
738,0,33,3,122134.4,2,0,1,27867.59,0,False,True,116292.12433795822,Medium Value
690,1,31,2,137260.45,2,1,0,55387.28,0,True,False,92667.06906171815,Low Value
611,0,30,9,88594.14,1,1,0,196332.45,0,False,False,85280.30831696666,Low Value
643,1,34,6,0.0,2,1,1,116046.22,0,False,True,97509.05908877756,Low Value
632,1,41,8,127205.32,4,1,0,93874.87,1,True,False,142902.7855299968,Medium Value
727,0,31,10,96997.09,2,0,0,76614.04,0,False,True,110883.11711170725,Medium Value
508,0,64,2,0.0,1,1,1,6076.62,0,False,False,46622.70828476756,Low Value
550,1,31,5,142200.19,2,1,1,122221.71,0,False,False,116856.18834027511,Medium Value
754,0,39,3,160761.41,1,1,1,24156.03,0,True,False,122402.53734467748,Medium Value
759,1,26,4,0.0,2,1,0,135394.62,0,False,False,77885.61025035728,Low Value
794,1,33,8,0.0,2,0,0,91340.02,0,False,True,86759.14849100252,Low Value
549,1,29,3,0.0,2,1,0,146090.38,0,False,False,50995.38646033242,Low Value
671,1,31,0,116234.61,1,1,0,172096.08,0,False,False,75010.0554996791,Low Value
756,0,26,5,155143.52,1,0,1,135034.57,1,True,False,81258.10287197036,Low Value
632,0,21,1,0.0,2,1,0,84008.66,0,False,False,55505.465202289924,Low Value
579,1,38,8,0.0,2,0,0,91763.67,0,False,False,92256.83943305521,Low Value
748,1,34,5,84009.47,1,1,1,137001.1,0,False,False,89924.30596039585,Low Value
488,0,28,7,139246.22,2,1,0,106799.49,0,True,False,95886.70187804406,Low Value
710,1,58,7,170113.0,2,0,1,10494.64,0,True,False,163124.68030033834,High Value
619,0,41,8,0.0,3,1,1,79866.73,1,False,True,81261.55352594498,Low Value
773,1,64,2,145578.28,1,0,1,186172.85,0,False,False,125976.20655132586,Medium Value
657,1,75,7,126273.95,1,0,1,91673.6,0,False,True,118599.67801762602,Medium Value
579,0,26,10,162482.76,1,1,1,18458.2,0,False,False,135818.04299670408,Medium Value
542,1,29,9,0.0,1,1,0,8342.35,0,False,False,73738.64639395975,Low Value
709,0,32,2,87814.89,1,1,0,138578.37,0,False,False,63611.317719042716,Low Value
617,1,61,3,113858.95,1,1,1,38129.22,0,False,True,98339.64052194775,Low Value
568,1,43,5,87612.64,4,1,1,107155.4,1,True,False,108415.88222211087,Medium Value
769,0,73,1,0.0,1,1,1,29792.11,0,False,False,45153.76307913962,Low Value
608,1,26,1,106648.98,1,0,1,7063.6,0,True,False,88850.04329671679,Low Value
503,1,31,4,0.0,2,1,1,21645.06,0,False,True,74602.108717465,Low Value
608,0,38,8,103653.51,2,1,1,137079.86,0,True,False,129677.87925866351,Medium Value
731,1,37,3,116880.53,1,0,0,172718.35,1,True,False,49105.3510790301,Low Value
850,0,40,4,97990.49,2,0,0,106691.02,0,True,False,120801.78241315365,Medium Value
591,0,34,4,150635.3,1,1,1,72274.84,0,True,False,122301.4478366334,Medium Value
579,1,37,4,0.0,2,1,1,32246.63,0,False,True,92187.73581006375,Low Value
570,1,39,10,129674.89,2,1,0,80552.36,0,False,False,122105.72717069983,Medium Value
709,0,37,9,0.0,2,1,0,16733.59,0,False,False,66407.14892595896,Low Value
611,1,53,3,83568.26,1,0,0,1235.49,0,False,False,92035.54098987412,Low Value
775,1,48,4,178144.91,2,0,0,50168.41,1,False,True,93754.14110392958,Low Value
699,1,36,6,147137.74,1,1,1,33687.9,0,True,False,112128.48564775934,Medium Value
618,1,37,5,0.0,1,0,1,178705.45,1,False,False,58925.83689379736,Low Value
704,1,36,3,114370.41,1,0,1,66810.48,0,False,False,114829.58345603957,Medium Value
835,0,47,5,108289.28,2,1,1,45859.55,1,True,False,98598.77372697441,Low Value
714,1,39,3,149887.49,2,1,0,63846.36,0,True,False,121313.2536152725,Medium Value
581,0,43,4,170172.9,1,0,1,100236.02,0,False,True,131045.85206220244,Medium Value
592,1,27,3,0.0,2,1,1,19645.65,0,False,False,63413.2517511753,Low Value
551,1,43,7,0.0,2,1,0,178393.68,0,False,False,72082.26593208629,Low Value
689,0,28,2,64808.32,2,0,0,78591.15,0,True,False,89228.4215593572,Low Value
604,0,56,0,62732.65,1,0,1,124954.56,0,False,False,40339.97363427476,Low Value
514,0,41,7,0.0,2,1,1,3756.65,0,False,False,88204.79768202014,Low Value
698,1,29,5,95167.55,1,1,1,152723.23,0,False,False,89921.86878050394,Low Value
581,0,54,2,152508.99,1,1,0,187597.98,1,True,False,59479.79078279771,Low Value
573,1,31,0,134644.19,1,1,1,70381.49,0,True,False,86265.79173164956,Low Value
449,0,33,8,0.0,2,0,0,156792.89,0,False,True,75940.7830651099,Low Value
850,0,31,3,51293.47,1,0,0,35534.68,0,True,False,61956.4237746487,Low Value
612,1,41,5,0.0,3,0,0,151256.22,0,False,False,72468.52500445423,Low Value
690,1,49,8,116622.73,1,0,1,51011.29,0,False,True,148877.75120182423,Medium Value
599,0,49,2,0.0,2,1,0,111190.53,0,False,True,80425.16524993621,Low Value
498,1,33,1,198113.86,1,1,0,69664.35,0,False,False,77449.6649569246,Low Value
497,0,29,4,85646.81,1,0,0,63233.02,1,False,False,66199.82861564282,Low Value
802,1,51,7,0.0,1,0,1,40855.79,0,False,True,82904.64571432576,Low Value
644,1,33,9,141234.98,1,1,0,95673.05,0,False,False,116330.96607998054,Medium Value
714,1,34,10,0.0,2,1,1,80234.14,0,False,False,111298.07808123702,Medium Value
690,0,40,9,77641.99,1,0,0,189051.59,1,False,False,69264.83710495241,Low Value
522,1,30,3,0.0,2,1,0,145490.85,0,False,True,72929.86212327376,Low Value
502,0,40,7,117304.29,1,0,0,196278.32,0,True,False,100670.97236691992,Medium Value
730,0,62,2,0.0,2,1,1,162889.1,0,False,True,76556.9469213691,Low Value
590,1,36,6,92340.69,2,1,1,174667.58,0,True,False,105267.02307439434,Medium Value
458,1,35,9,146780.52,2,1,1,3476.38,0,True,False,126970.46063537057,Medium Value
553,1,41,6,144974.55,1,1,1,19344.92,0,False,True,95566.10941277485,Low Value
479,1,47,1,0.0,1,1,0,95270.83,0,False,False,36485.51578098204,Low Value
693,1,31,2,0.0,2,1,1,107759.31,0,False,False,64526.38529258724,Low Value
707,1,43,10,0.0,2,1,0,118368.2,0,False,True,92172.0018497775,Low Value
636,1,37,1,115137.26,1,1,0,52484.01,0,False,True,88331.01544332446,Low Value
807,1,33,10,101952.97,2,1,0,178153.65,0,False,False,143888.57247505902,Medium Value
513,0,45,0,164649.52,3,1,0,49915.52,1,False,False,78127.1636707686,Low Value
582,1,31,2,0.0,2,1,1,33747.03,0,False,False,71328.86448628221,Low Value
694,1,32,0,91956.49,1,1,1,59961.81,0,False,False,103912.7841930521,Medium Value
777,1,39,8,0.0,2,1,1,18613.52,0,False,False,109457.61424430454,Medium Value
598,1,32,9,123938.6,2,1,0,198894.42,0,True,False,121660.90728148173,Medium Value
762,1,46,6,123571.77,3,0,1,57014.17,1,True,False,101352.44499455458,Medium Value
588,0,34,3,120777.88,1,1,1,131729.52,0,False,False,106229.46581797692,Medium Value
663,1,42,5,90248.79,1,1,1,79169.73,0,True,False,111604.33567099435,Medium Value
777,1,36,7,0.0,1,1,0,106472.34,0,False,False,63943.07530583627,Low Value
592,1,71,4,0.0,2,0,1,17013.54,0,False,False,83918.9746616564,Low Value
631,1,48,1,106396.48,1,1,1,150661.42,1,True,False,61846.59166101965,Low Value
725,0,47,1,104887.43,1,0,0,86622.56,1,True,False,46024.994009611975,Low Value
850,1,34,2,72079.71,1,1,1,115767.93,0,False,False,61559.17130925204,Low Value
540,1,37,6,0.0,2,1,0,141998.89,0,False,False,71498.57875540637,Low Value
674,1,36,2,0.0,2,1,1,182787.17,0,False,True,92911.91842889665,Low Value
553,1,38,3,99844.68,1,0,0,187915.7,0,False,False,71192.30773320129,Low Value
630,0,28,1,0.0,2,1,1,133267.78,0,False,False,74321.0276185838,Low Value
466,1,26,3,156815.71,1,1,1,137476.09,0,False,False,98848.03391969696,Low Value
613,1,47,6,146034.74,1,1,1,77146.14,0,False,False,124116.87291551328,Medium Value
558,1,27,1,152283.39,1,1,0,183271.15,0,False,False,82427.91682956593,Low Value
775,0,33,1,118897.1,2,1,1,26362.4,0,True,False,96074.7855118159,Low Value
698,1,52,8,96781.39,1,1,1,153373.71,0,True,False,136160.3552119815,Medium Value
608,1,33,1,102772.67,2,1,0,70705.58,0,True,False,92407.75496238658,Low Value
670,0,20,4,0.0,2,1,0,119759.24,0,False,True,61771.48843286191,Low Value
591,1,39,8,0.0,2,0,0,42392.24,0,False,True,86181.14931301333,Low Value
633,1,40,4,150578.0,1,0,1,34670.62,1,False,False,93053.60883384457,Low Value
678,0,46,1,0.0,2,0,0,82106.19,0,False,False,62887.862420134115,Low Value
590,1,47,3,0.0,2,1,0,171774.5,0,False,False,44019.90924805907,Low Value
705,0,48,0,0.0,2,0,0,149772.61,0,False,False,66630.18289239153,Low Value
608,1,42,10,163548.07,1,1,0,38866.85,0,False,False,114967.74604489122,Medium Value
682,0,37,8,148580.12,1,1,0,35179.18,0,False,False,107139.6655987048,Medium Value
596,1,32,3,96709.07,2,0,0,41788.37,0,True,False,118076.6554271224,Medium Value
395,0,34,5,106011.59,1,1,1,17376.57,1,True,False,73640.78856865215,Low Value
578,1,37,1,135650.88,1,1,0,199428.19,0,True,False,77019.50429463391,Low Value
547,1,55,4,111362.76,3,1,0,16922.28,1,True,False,53698.931526929126,Low Value
609,1,37,1,39344.83,1,1,1,178291.89,1,False,False,64513.397607356266,Low Value
774,1,36,9,130809.77,1,1,0,152290.28,0,True,False,102143.83075029678,Medium Value
712,0,27,2,133009.51,1,1,0,126809.15,0,False,False,74457.76195800595,Low Value
585,0,28,9,135337.49,2,1,1,40385.61,0,True,False,136053.6940109458,Medium Value
666,0,32,10,112536.57,2,1,1,34350.54,0,False,False,157193.20270040352,High Value
708,0,35,8,122570.69,1,0,0,199005.88,0,False,True,120814.90823998912,Medium Value
513,1,44,1,63562.02,2,0,1,52629.73,1,False,False,57624.50468191688,Low Value
445,1,37,3,0.0,2,1,1,180012.39,0,False,False,81740.00036366585,Low Value
690,1,44,9,100368.63,2,0,0,35342.33,0,True,False,108192.28128554673,Medium Value
850,1,37,6,0.0,2,1,0,109291.22,0,False,False,84447.4930747842,Low Value
